gemma34b,3,15,0,53.0,94.64285714285714,77.94117647058823,85.48387096774194,74.64788732394366,ollama,hospital1,LTNER/GPT-NER
llama3.21b,0,11,3,57.0,95.0,83.82352941176471,89.06250000000001,80.28169014084507,ollama,hospital1,LTNER/GPT-NER
gemma34b,1,10,5,55.0,90.1639344262295,84.61538461538461,87.30158730158729,77.46478873239437,ollama,hospital2,LTNER/GPT-NER
granite3.2,1,30,12,28.0,68.29268292682927,48.27586206896552,56.56565656565657,39.436619718309856,ollama,hospital2,LTNER/GPT-NER
qwen34b,2,15,0,54.0,96.42857142857144,78.26086956521739,86.4,76.05633802816901,ollama,hospital2,LTNER/GPT-NER
llama3.21b,5,15,0,51.0,91.07142857142856,77.27272727272727,83.60655737704917,71.83098591549296,ollama,hospital2,LTNER/GPT-NER
llama3.23b,0,15,0,56.0,100.0,78.87323943661971,88.18897637795276,78.87323943661971,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b,6,26,1,38.0,84.44444444444444,59.375,69.72477064220183,53.52112676056338,ollama,hospital2,LTNER/GPT-NER
gemma31b-it-qat,0,7,8,56.0,87.5,88.88888888888889,88.18897637795276,78.87323943661971,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,15,23,2,31.0,64.58333333333334,57.407407407407405,60.78431372549019,43.66197183098591,ollama_vision,hospital1,Normal
granite3.2*ImageInput*,3,11,0,57.0,95.0,83.82352941176471,89.06250000000001,80.28169014084507,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,9,22,4,36.0,73.46938775510205,62.06896551724138,67.28971962616822,50.70422535211267,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,2,36,0,33.0,94.28571428571428,47.82608695652174,63.46153846153845,46.478873239436616,ollama_vision,hospital2,Normal
granite3.2*ImageInput*,0,15,0,56.0,100.0,78.87323943661971,88.18897637795276,78.87323943661971,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,1,23,17,30.0,62.5,56.60377358490566,59.4059405940594,42.25352112676056,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,8,26,8,29.0,64.44444444444444,52.72727272727272,57.99999999999999,40.845070422535215,ollama_vision,hospital1,LTNER/GPT-NER
granite3.2*ImageInput*,0,15,0,56.0,100.0,78.87323943661971,88.18897637795276,78.87323943661971,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,15,29,6,21.0,50.0,42.0,45.65217391304348,29.577464788732392,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,1,34,6,30.0,81.08108108108108,46.875,59.40594059405941,42.25352112676056,ollama_vision,hospital2,LTNER/GPT-NER
granite3.2*ImageInput*,0,15,0,56.0,100.0,78.87323943661971,88.18897637795276,78.87323943661971,ollama_vision,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,8,32,6,25.0,64.1025641025641,43.859649122807014,52.08333333333333,35.2112676056338,ollama_vision,hospital2,LTNER/GPT-NER
gpt-4.1-nano,8,22,0,41.0,83.6734693877551,65.07936507936508,73.21428571428571,57.74647887323944,openai,hospital1,Normal
gpt-4.1,10,9,2,50.0,80.64516129032258,84.7457627118644,82.64462809917354,70.4225352112676,openai,hospital1,Normal
gpt-4.1-mini,12,9,2,48.0,77.41935483870968,84.21052631578947,80.67226890756302,67.6056338028169,openai,hospital1,Normal
gpt-4.1,16,8,4,43.0,68.25396825396825,84.31372549019608,75.43859649122807,60.56338028169014,openai,hospital2,Normal
gpt-4.1-mini,16,7,4,44.0,68.75,86.27450980392157,76.52173913043478,61.97183098591549,openai,hospital2,Normal
gpt-4.1-nano,2,25,5,39.0,84.78260869565217,60.9375,70.90909090909089,54.929577464788736,openai,hospital2,Normal
gpt-4.1-mini,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano*ImageInput*,0,16,18,37.0,67.27272727272727,69.81132075471697,68.51851851851852,52.112676056338024,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,0,16,18,37.0,67.27272727272727,69.81132075471697,68.51851851851852,52.112676056338024,openai_vision,hospital1,Normal
gpt-4.1-mini*ImageInput*,0,16,18,37.0,67.27272727272727,69.81132075471697,68.51851851851852,52.112676056338024,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,2,34,4,31.0,83.78378378378379,47.69230769230769,60.7843137254902,43.66197183098591,openai_vision,hospital2,Normal
gpt-4.1-mini*ImageInput*,0,20,7,44.0,86.27450980392157,68.75,76.52173913043478,61.97183098591549,openai_vision,hospital2,Normal
gpt-4.1-nano*ImageInput*,0,16,27,28.0,50.90909090909091,63.63636363636363,56.56565656565657,39.436619718309856,openai_vision,hospital2,Normal
gpt-4.1-nano*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1-mini*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital2,LTNER/GPT-NER
gpt-4.1-mini*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital2,LTNER/GPT-NER
gpt-4.1-nano*ImageInput*,1,15,0,55.0,98.21428571428572,78.57142857142857,87.30158730158729,77.46478873239437,openai_vision,hospital2,LTNER/GPT-NER
NuExtract:0.5B,7,12,9,24.0,60.0,66.66666666666666,63.1578947368421,46.15384615384615,huggingface,hospital1, None
NuExtract:2B,7,4,8,33.0,68.75,89.1891891891892,77.6470588235294,63.46153846153846,huggingface,hospital1, None
NuExtract:4B,7,4,8,33.0,68.75,89.1891891891892,77.6470588235294,63.46153846153846,huggingface,hospital1, None
NuExtract:4B,1,7,8,36.0,80.0,83.72093023255815,81.81818181818183,69.23076923076923,huggingface,hospital2, None
NuExtract:0.5B,1,18,9,24.0,70.58823529411765,57.14285714285714,63.15789473684211,46.15384615384615,huggingface,hospital2, None
NuExtract:2B,1,4,6,41.0,85.41666666666666,91.11111111111111,88.17204301075269,78.84615384615384,huggingface,hospital2, None
GLiNER,2,40,0,3.0,21.428571428571427,5.769230769230769,9.09090909090909,5.769230769230769,GLiNER,hospital1,
GLiNER,0,29,0,5.75,38.333333333333336,11.057692307692308,17.16417910447761,11.057692307692308,GLiNER,hospital2,
llama3.23b,17,12,0,23.0,57.49999999999999,65.71428571428571,61.33333333333333,44.230769230769226,ollama,hospital1,Normal
qwen2.5vl3b,0,15,0,37.0,100.0,71.15384615384616,83.14606741573034,71.15384615384616,ollama,hospital1,Normal
qwen34b,11,10,4,27.0,64.28571428571429,72.97297297297297,68.35443037974684,51.92307692307693,ollama,hospital1,Normal
granite3.2,6,18,5,23.0,67.64705882352942,56.09756097560976,61.33333333333334,44.230769230769226,ollama,hospital1,Normal
gemma34b,7,16,2,27.0,75.0,62.7906976744186,68.35443037974683,51.92307692307693,ollama,hospital1,Normal
llama3.21b,2,13,17,20.0,51.28205128205128,60.60606060606061,55.55555555555556,38.46153846153847,ollama,hospital1,Normal
gemma3ne4b,7,15,3,27.0,72.97297297297297,64.28571428571429,68.35443037974684,51.92307692307693,ollama,hospital1,Normal
gemma34b,1,19,2,30.0,90.9090909090909,61.224489795918366,73.17073170731706,57.692307692307686,ollama,hospital2,Normal
gemma3ne4b,1,20,0,31.0,96.875,60.78431372549019,74.6987951807229,59.61538461538461,ollama,hospital2,Normal
granite3.2,1,19,16,16.0,48.48484848484848,45.714285714285715,47.05882352941177,30.76923076923077,ollama,hospital2,Normal
qwen34b,13,12,1,26.0,65.0,68.42105263157895,66.66666666666666,50.0,ollama,hospital2,Normal
llama3.21b,2,14,25,11.0,28.947368421052634,44.0,34.920634920634924,21.153846153846153,ollama,hospital2,Normal
llama3.23b,1,4,18,29.0,60.416666666666664,87.87878787878788,71.60493827160494,55.769230769230774,ollama,hospital2,Normal
qwen2.5vl3b,1,21,2,28.0,90.32258064516128,57.14285714285714,69.99999999999999,53.84615384615385,ollama,hospital2,Normal
llama3.23b,20,12,5,15.0,37.5,55.55555555555556,44.776119402985074,28.846153846153843,ollama,hospital1,LTNER/GPT-NER
qwen2.5vl3b,3,10,15,24.0,57.14285714285714,70.58823529411765,63.15789473684211,46.15384615384615,ollama,hospital1,LTNER/GPT-NER
qwen34b,4,1,17,30.0,58.82352941176471,96.7741935483871,73.17073170731706,57.692307692307686,ollama,hospital1,LTNER/GPT-NER
granite3.2,4,10,14,24.0,57.14285714285714,70.58823529411765,63.15789473684211,46.15384615384615,ollama,hospital1,LTNER/GPT-NER
gemma34b,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama,hospital1,LTNER/GPT-NER
llama3.21b,1,13,17,21.0,53.84615384615385,61.76470588235294,57.53424657534246,40.38461538461539,ollama,hospital1,LTNER/GPT-NER
gemma3ne4b,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama,hospital1,LTNER/GPT-NER
gemma34b,9,14,4,25.0,65.78947368421053,64.1025641025641,64.93506493506494,48.07692307692308,ollama,hospital2,LTNER/GPT-NER
gemma3ne4b,11,23,1,17.0,58.620689655172406,42.5,49.27536231884058,32.69230769230769,ollama,hospital2,LTNER/GPT-NER
granite3.2,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama,hospital2,LTNER/GPT-NER
qwen34b,12,15,13,12.0,32.432432432432435,44.44444444444444,37.50000000000001,23.076923076923077,ollama,hospital2,LTNER/GPT-NER
llama3.21b,1,13,26,12.0,30.76923076923077,48.0,37.5,23.076923076923077,ollama,hospital2,LTNER/GPT-NER
llama3.23b,8,23,1,20.0,68.96551724137932,46.51162790697674,55.55555555555556,38.46153846153847,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,6,17,4,25.0,71.42857142857143,59.523809523809526,64.93506493506493,48.07692307692308,ollama_vision,hospital1,Normal
granite3.2*ImageInput*,6,18,11,17.0,50.0,48.57142857142857,49.27536231884058,32.69230769230769,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,5,18,5,24.0,70.58823529411765,57.14285714285714,63.15789473684211,46.15384615384615,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,1,20,4,27.0,84.375,57.446808510638306,68.35443037974683,51.92307692307693,ollama_vision,hospital2,Normal
granite3.2*ImageInput*,0,13,0,39.0,100.0,75.0,85.71428571428571,75.0,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,1,19,16,16.0,48.48484848484848,45.714285714285715,47.05882352941177,30.76923076923077,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,3,14,15,20.0,52.63157894736842,58.82352941176471,55.55555555555555,38.46153846153847,ollama_vision,hospital1,LTNER/GPT-NER
granite3.2*ImageInput*,0,15,0,37.0,100.0,71.15384615384616,83.14606741573034,71.15384615384616,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,ollama_vision,hospital2,LTNER/GPT-NER
granite3.2*ImageInput*,1,3,12,36.0,73.46938775510205,92.3076923076923,81.81818181818181,69.23076923076923,ollama_vision,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,1,19,16,16.0,48.48484848484848,45.714285714285715,47.05882352941177,30.76923076923077,ollama_vision,hospital2,LTNER/GPT-NER
gpt-4.1-nano,13,10,0,29.0,69.04761904761905,74.35897435897436,71.60493827160495,55.769230769230774,openai,hospital1,Normal
gpt-4.1,10,8,1,33.0,75.0,80.48780487804879,77.64705882352942,63.46153846153846,openai,hospital1,Normal
gpt-4.1-mini,11,7,1,33.0,73.33333333333333,82.5,77.64705882352942,63.46153846153846,openai,hospital1,Normal
gpt-4.1,13,8,2,29.0,65.9090909090909,78.37837837837837,71.60493827160495,55.769230769230774,openai,hospital2,Normal
gpt-4.1-mini,13,8,2,29.0,65.9090909090909,78.37837837837837,71.60493827160495,55.769230769230774,openai,hospital2,Normal
gpt-4.1-nano,12,11,4,25.0,60.97560975609756,69.44444444444444,64.93506493506493,48.07692307692308,openai,hospital2,Normal
gpt-4.1-nano,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital1,LTNER/GPT-NER
gpt-4.1,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital1,LTNER/GPT-NER
gpt-4.1-mini,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital1,LTNER/GPT-NER
gpt-4.1,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital2,LTNER/GPT-NER
gpt-4.1-mini,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano*ImageInput*,0,13,17,22.0,56.41025641025641,62.857142857142854,59.45945945945946,42.30769230769231,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,1,13,17,21.0,53.84615384615385,61.76470588235294,57.53424657534246,40.38461538461539,openai_vision,hospital1,Normal
gpt-4.1-mini*ImageInput*,0,13,17,22.0,56.41025641025641,62.857142857142854,59.45945945945946,42.30769230769231,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,0,13,26,13.0,33.33333333333333,50.0,40.0,25.0,openai_vision,hospital2,Normal
gpt-4.1-mini*ImageInput*,0,13,26,13.0,33.33333333333333,50.0,40.0,25.0,openai_vision,hospital2,Normal
gpt-4.1-nano*ImageInput*,0,13,26,13.0,33.33333333333333,50.0,40.0,25.0,openai_vision,hospital2,Normal
gpt-4.1-nano*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1-mini*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital1,LTNER/GPT-NER
gpt-4.1*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital2,LTNER/GPT-NER
gpt-4.1-mini*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital2,LTNER/GPT-NER
gpt-4.1-nano*ImageInput*,1,15,0,36.0,97.2972972972973,70.58823529411765,81.81818181818183,69.23076923076923,openai_vision,hospital2,LTNER/GPT-NER
NuExtract:0.5B,7,12,9,14.0,46.666666666666664,53.84615384615385,50.0,33.33333333333333,huggingface,hospital1, None
NuExtract:2B,7,3,9,23.0,58.97435897435898,88.46153846153845,70.76923076923077,54.761904761904766,huggingface,hospital1, None
NuExtract:4B,7,4,9,22.0,57.89473684210527,84.61538461538461,68.75000000000001,52.38095238095239,huggingface,hospital1, None
NuExtract:4B,1,8,9,24.0,70.58823529411765,75.0,72.72727272727273,57.14285714285714,huggingface,hospital2, None
NuExtract:0.5B,1,18,9,14.0,58.333333333333336,43.75,50.0,33.33333333333333,huggingface,hospital2, None
NuExtract:2B,1,4,6,31.0,81.57894736842105,88.57142857142857,84.93150684931507,73.80952380952381,huggingface,hospital2, None
GLiNER,2,29,0,3.25,21.666666666666668,7.738095238095238,11.403508771929824,7.738095238095238,GLiNER,hospital1,
GLiNER,0,16,0,7.25,42.64705882352941,17.261904761904763,24.576271186440675,17.261904761904763,GLiNER,hospital2,
llama3.23b,12,7,0,23.0,65.71428571428571,76.66666666666667,70.76923076923076,54.761904761904766,ollama,hospital1,Normal
qwen2.5vl3b,3,6,16,17.0,47.22222222222222,73.91304347826086,57.6271186440678,40.476190476190474,ollama,hospital1,Normal
qwen34b,5,3,3,31.0,79.48717948717949,91.17647058823528,84.93150684931507,73.80952380952381,ollama,hospital1,Normal
granite3.2,6,11,7,18.0,58.06451612903226,62.06896551724138,60.0,42.857142857142854,ollama,hospital1,Normal
gemma34b,6,13,2,21.0,72.41379310344827,61.76470588235294,66.66666666666666,50.0,ollama,hospital1,Normal
llama3.21b,2,9,17,14.0,42.42424242424242,60.86956521739131,50.0,33.33333333333333,ollama,hospital1,Normal
gemma3ne4b,7,12,2,21.0,70.0,63.63636363636363,66.66666666666667,50.0,ollama,hospital1,Normal
gemma34b,9,10,1,22.0,68.75,68.75,68.75,52.38095238095239,ollama,hospital2,Normal
gemma3ne4b,1,18,0,23.0,95.83333333333334,56.09756097560976,70.76923076923077,54.761904761904766,ollama,hospital2,Normal
granite3.2,1,13,14,14.0,48.27586206896552,51.85185185185185,49.99999999999999,33.33333333333333,ollama,hospital2,Normal
qwen34b,1,6,14,21.0,58.333333333333336,77.77777777777779,66.66666666666667,50.0,ollama,hospital2,Normal
llama3.21b,2,9,25,6.0,18.181818181818183,40.0,25.0,14.285714285714285,ollama,hospital2,Normal
llama3.23b,1,14,4,23.0,82.14285714285714,62.16216216216216,70.76923076923076,54.761904761904766,ollama,hospital2,Normal
qwen2.5vl3b,1,17,2,22.0,88.0,56.41025641025641,68.75,52.38095238095239,ollama,hospital2,Normal
llama3.23b,15,5,5,17.0,45.94594594594595,77.27272727272727,57.6271186440678,40.476190476190474,ollama,hospital1,LTNER/GPT-NER
qwen2.5vl3b,3,4,19,16.0,42.10526315789473,80.0,55.172413793103445,38.095238095238095,ollama,hospital1,LTNER/GPT-NER
qwen34b,3,5,18,16.0,43.24324324324324,76.19047619047619,55.172413793103445,38.095238095238095,ollama,hospital1,LTNER/GPT-NER
granite3.2,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,ollama,hospital1,LTNER/GPT-NER
gemma34b,15,18,5,4.0,16.666666666666664,18.181818181818183,17.391304347826086,9.523809523809524,ollama,hospital1,LTNER/GPT-NER
llama3.21b,1,8,17,16.0,47.05882352941176,66.66666666666666,55.17241379310344,38.095238095238095,ollama,hospital1,LTNER/GPT-NER
gemma3ne4b,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,ollama,hospital1,LTNER/GPT-NER
gemma34b,7,15,0,20.0,74.07407407407408,57.14285714285714,64.51612903225806,47.61904761904761,ollama,hospital2,LTNER/GPT-NER
gemma3ne4b,11,21,1,9.0,42.857142857142854,30.0,35.29411764705882,21.428571428571427,ollama,hospital2,LTNER/GPT-NER
granite3.2,1,12,14,15.0,50.0,55.55555555555556,52.63157894736842,35.714285714285715,ollama,hospital2,LTNER/GPT-NER
qwen34b,11,11,5,15.0,48.38709677419355,57.692307692307686,52.63157894736842,35.714285714285715,ollama,hospital2,LTNER/GPT-NER
llama3.21b,1,8,26,7.0,20.588235294117645,46.666666666666664,28.57142857142857,16.666666666666664,ollama,hospital2,LTNER/GPT-NER
llama3.23b,8,16,16,2.0,7.6923076923076925,11.11111111111111,9.09090909090909,4.761904761904762,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b,1,6,14,21.0,58.333333333333336,77.77777777777779,66.66666666666667,50.0,ollama,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,6,14,2,20.0,71.42857142857143,58.82352941176471,64.51612903225806,47.61904761904761,ollama_vision,hospital1,Normal
granite3.2*ImageInput*,6,14,11,11.0,39.285714285714285,44.0,41.509433962264154,26.190476190476193,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,6,14,2,20.0,71.42857142857143,58.82352941176471,64.51612903225806,47.61904761904761,ollama_vision,hospital1,Normal
gemma34b*ImageInput*,1,15,4,22.0,81.48148148148148,59.45945945945946,68.75,52.38095238095239,ollama_vision,hospital2,Normal
granite3.2*ImageInput*,1,7,20,14.0,40.0,66.66666666666666,49.99999999999999,33.33333333333333,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,5,9,17,11.0,33.33333333333333,55.00000000000001,41.50943396226415,26.190476190476193,ollama_vision,hospital2,Normal
qwen2.5vl3b*ImageInput*,3,8,15,16.0,47.05882352941176,66.66666666666666,55.17241379310344,38.095238095238095,ollama_vision,hospital1,LTNER/GPT-NER
granite3.2*ImageInput*,3,1,12,26.0,63.41463414634146,96.29629629629628,76.47058823529412,61.904761904761905,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,17,14,2,9.0,32.142857142857146,39.130434782608695,35.294117647058826,21.428571428571427,ollama_vision,hospital1,LTNER/GPT-NER
gemma34b*ImageInput*,1,16,6,19.0,73.07692307692307,54.285714285714285,62.295081967213115,45.23809523809524,ollama_vision,hospital2,LTNER/GPT-NER
granite3.2*ImageInput*,1,3,12,26.0,66.66666666666666,89.65517241379311,76.47058823529412,61.904761904761905,ollama_vision,hospital2,LTNER/GPT-NER
qwen2.5vl3b*ImageInput*,1,14,16,11.0,39.285714285714285,44.0,41.509433962264154,26.190476190476193,ollama_vision,hospital2,LTNER/GPT-NER
gpt-4.1-nano,7,3,0,32.0,82.05128205128204,91.42857142857144,86.48648648648648,76.19047619047619,openai,hospital1,Normal
gpt-4.1,4,1,1,36.0,87.8048780487805,97.2972972972973,92.30769230769232,85.71428571428571,openai,hospital1,Normal
gpt-4.1-mini,6,0,1,35.0,83.33333333333334,100.0,90.9090909090909,83.33333333333334,openai,hospital1,Normal
gpt-4.1,8,8,0,26.0,76.47058823529412,76.47058823529412,76.47058823529412,61.904761904761905,openai,hospital2,Normal
gpt-4.1-mini,8,4,2,28.0,73.68421052631578,87.5,80.0,66.66666666666666,openai,hospital2,Normal
gpt-4.1-nano,8,10,4,20.0,62.5,66.66666666666666,64.51612903225806,47.61904761904761,openai,hospital2,Normal
gpt-4.1-nano,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital1,LTNER/GPT-NER
gpt-4.1,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital1,LTNER/GPT-NER
gpt-4.1-mini,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital1,LTNER/GPT-NER
gpt-4.1,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital2,LTNER/GPT-NER
gpt-4.1-mini,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano,1,15,0,26.0,96.29629629629628,63.41463414634146,76.47058823529412,61.904761904761905,openai,hospital2,LTNER/GPT-NER
gpt-4.1-nano*ImageInput*,0,9,16,17.0,51.51515151515152,65.38461538461539,57.6271186440678,40.476190476190474,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,0,15,0,27.0,100.0,64.28571428571429,78.2608695652174,64.28571428571429,openai_vision,hospital1,Normal
gpt-4.1-mini*ImageInput*,2,12,5,23.0,76.66666666666667,65.71428571428571,70.76923076923076,54.761904761904766,openai_vision,hospital1,Normal
gpt-4.1*ImageInput*,2,31,0,9.0,81.81818181818183,22.5,35.294117647058826,21.428571428571427,openai_vision,hospital2,Normal
gpt-4.1-mini*ImageInput*,0,8,26,8.0,23.52941176470588,50.0,31.999999999999993,19.047619047619047,openai_vision,hospital2,Normal
gpt-4.1-nano*ImageInput*,0,8,26,8.0,23.52941176470588,50.0,31.999999999999993,19.047619047619047,openai_vision,hospital2,Normal
